education,race,gender,age,income
8.0,4.0,1.0,34.0,1600.0
0.0,4.0,2.0,51.0,621.0
0.0,4.0,1.0,39.0,624.0
8.0,16.0,2.0,42.0,800.0
10.0,4.0,1.0,18.0,622.0
6.0,4.0,1.0,14.0,
0.0,4.0,2.0,40.0,
10.0,16.0,2.0,27.0,
11.0,16.0,2.0,19.0,
5.0,2.0,1.0,59.0,700.0
0.0,4.0,2.0,63.0,622.0
11.0,4.0,2.0,55.0,400.0
0.0,8.0,2.0,54.0,570.0
5.0,2.0,1.0,50.0,622.0
2.0,4.0,2.0,65.0,624.0
4.0,4.0,1.0,35.0,
11.0,4.0,2.0,31.0,750.0
8.0,4.0,2.0,27.0,
0.0,8.0,2.0,95.0,
1.0,4.0,2.0,11.0,
2.0,4.0,1.0,9.0,
0.0,4.0,1.0,4.0,
0.0,4.0,2.0,1.0,
6.0,4.0,1.0,51.0,1100.0
15.0,16.0,2.0,46.0,
2.0,4.0,1.0,9.0,
0.0,4.0,2.0,7.0,
0.0,16.0,1.0,5.0,
0.0,4.0,1.0,3.0,
11.0,4.0,1.0,38.0,2800.0
12.0,16.0,2.0,32.0,
8.0,16.0,2.0,15.0,
11.0,16.0,2.0,37.0,32.0
11.0,4.0,1.0,18.0,700.0
5.0,16.0,1.0,13.0,
0.0,4.0,2.0,31.0,
0.0,8.0,1.0,53.0,1090.0
10.0,16.0,1.0,24.0,982.0
11.0,4.0,2.0,20.0,622.0
11.0,4.0,1.0,38.0,1200.0
11.0,16.0,2.0,26.0,
0.0,4.0,1.0,4.0,
4.0,4.0,1.0,55.0,800.0
8.0,4.0,1.0,36.0,
8.0,16.0,2.0,21.0,
0.0,16.0,2.0,0.0,
8.0,4.0,2.0,25.0,850.0
0.0,4.0,1.0,1.0,
8.0,4.0,2.0,18.0,150.0
0.0,4.0,2.0,59.0,622.0
2.0,4.0,1.0,43.0,816.0
5.0,4.0,1.0,13.0,30.0
4.0,4.0,2.0,12.0,
0.0,4.0,1.0,4.0,
4.0,16.0,1.0,62.0,600.0
15.0,16.0,2.0,52.0,2300.0
11.0,16.0,2.0,22.0,
10.0,4.0,1.0,56.0,
11.0,4.0,2.0,43.0,822.0
8.0,4.0,1.0,18.0,30.0
6.0,4.0,1.0,15.0,
3.0,4.0,1.0,10.0,
1.0,4.0,2.0,8.0,
2.0,4.0,1.0,63.0,500.0
0.0,4.0,2.0,53.0,622.0
0.0,4.0,2.0,7.0,
0.0,4.0,1.0,2.0,
11.0,4.0,2.0,30.0,622.0
0.0,4.0,1.0,3.0,
4.0,4.0,1.0,30.0,600.0
5.0,4.0,2.0,23.0,166.0
1.0,4.0,2.0,8.0,
0.0,4.0,1.0,5.0,
0.0,4.0,2.0,3.0,
3.0,4.0,2.0,75.0,622.0
8.0,4.0,1.0,18.0,
6.0,4.0,1.0,14.0,
4.0,4.0,2.0,11.0,
2.0,4.0,2.0,9.0,
4.0,16.0,1.0,27.0,1500.0
7.0,4.0,2.0,25.0,102.0
0.0,16.0,1.0,6.0,
5.0,4.0,1.0,65.0,722.0
4.0,4.0,2.0,63.0,3122.0
8.0,4.0,1.0,21.0,622.0
10.0,4.0,1.0,17.0,
6.0,16.0,1.0,14.0,
13.0,4.0,2.0,56.0,7000.0
13.0,16.0,2.0,27.0,700.0
0.0,16.0,1.0,3.0,
11.0,4.0,1.0,35.0,800.0
11.0,4.0,2.0,36.0,134.0
7.0,4.0,2.0,14.0,30.0
2.0,4.0,1.0,9.0,
11.0,4.0,1.0,47.0,1200.0
12.0,4.0,2.0,39.0,1200.0
10.0,4.0,1.0,17.0,
7.0,4.0,1.0,14.0,30.0
1.0,4.0,2.0,19.0,
7.0,4.0,2.0,14.0,30.0
9.0,4.0,1.0,25.0,300.0
0.0,4.0,2.0,3.0,
0.0,4.0,1.0,3.0,
4.0,16.0,2.0,26.0,134.0
1.0,16.0,2.0,8.0,
0.0,16.0,2.0,4.0,
3.0,16.0,1.0,24.0,500.0
4.0,4.0,1.0,47.0,200.0
5.0,4.0,2.0,50.0,400.0
7.0,4.0,2.0,19.0,
6.0,4.0,1.0,17.0,
6.0,4.0,1.0,16.0,
5.0,4.0,2.0,14.0,
3.0,4.0,2.0,12.0,
2.0,4.0,1.0,9.0,
0.0,4.0,1.0,10.0,
0.0,4.0,2.0,3.0,
11.0,4.0,1.0,30.0,
3.0,4.0,1.0,93.0,622.0
2.0,4.0,2.0,78.0,622.0
6.0,4.0,2.0,16.0,
6.0,4.0,1.0,14.0,
2.0,4.0,1.0,74.0,622.0
2.0,4.0,2.0,73.0,622.0
3.0,4.0,1.0,40.0,800.0
6.0,16.0,2.0,37.0,102.0
1.0,4.0,1.0,13.0,
0.0,16.0,2.0,4.0,
7.0,4.0,1.0,88.0,622.0
4.0,16.0,2.0,33.0,902.0
5.0,16.0,1.0,13.0,
2.0,4.0,1.0,71.0,
0.0,4.0,2.0,64.0,
4.0,4.0,1.0,37.0,622.0
3.0,4.0,1.0,77.0,622.0
0.0,4.0,2.0,74.0,
3.0,4.0,1.0,50.0,350.0
0.0,16.0,2.0,7.0,
4.0,4.0,1.0,40.0,350.0
3.0,4.0,2.0,29.0,
0.0,16.0,2.0,0.0,
15.0,16.0,1.0,30.0,2300.0
15.0,16.0,2.0,27.0,1200.0
6.0,2.0,1.0,29.0,1500.0
0.0,2.0,1.0,67.0,400.0
0.0,4.0,2.0,61.0,130.0
7.0,4.0,2.0,30.0,
11.0,4.0,1.0,24.0,622.0
2.0,2.0,1.0,20.0,
0.0,4.0,1.0,37.0,200.0
5.0,2.0,2.0,25.0,160.0
2.0,2.0,1.0,8.0,
8.0,16.0,1.0,30.0,800.0
8.0,4.0,1.0,37.0,1800.0
0.0,4.0,2.0,66.0,622.0
0.0,16.0,2.0,7.0,
0.0,4.0,1.0,52.0,
0.0,4.0,2.0,55.0,692.0
4.0,4.0,1.0,28.0,
5.0,4.0,2.0,23.0,
15.0,4.0,1.0,22.0,622.0
6.0,4.0,1.0,18.0,
7.0,4.0,1.0,46.0,800.0
10.0,4.0,2.0,41.0,134.0
10.0,4.0,2.0,18.0,30.0
6.0,4.0,1.0,15.0,30.0
2.0,4.0,2.0,9.0,
2.0,16.0,1.0,35.0,622.0
3.0,4.0,2.0,32.0,160.0
3.0,4.0,1.0,14.0,
0.0,16.0,1.0,13.0,
2.0,16.0,1.0,11.0,
0.0,4.0,2.0,0.0,
14.0,8.0,1.0,31.0,300.0
11.0,2.0,2.0,29.0,184.0
1.0,8.0,1.0,8.0,
0.0,8.0,1.0,2.0,
0.0,8.0,1.0,44.0,350.0
1.0,8.0,2.0,29.0,50.0
4.0,8.0,1.0,14.0,50.0
0.0,8.0,1.0,8.0,
0.0,8.0,1.0,6.0,
15.0,16.0,1.0,40.0,2170.0
0.0,8.0,1.0,28.0,50.0
2.0,8.0,2.0,23.0,114.0
0.0,8.0,2.0,7.0,
0.0,8.0,2.0,1.0,
,8.0,1.0,47.0,50.0
1.0,8.0,2.0,37.0,362.0
3.0,8.0,2.0,19.0,50.0
2.0,8.0,1.0,17.0,50.0
2.0,8.0,1.0,14.0,50.0
0.0,8.0,1.0,10.0,50.0
0.0,8.0,1.0,6.0,
0.0,8.0,1.0,5.0,
15.0,8.0,1.0,32.0,900.0
5.0,8.0,2.0,33.0,
6.0,8.0,1.0,17.0,50.0
0.0,8.0,1.0,13.0,50.0
2.0,8.0,2.0,11.0,50.0
0.0,8.0,1.0,9.0,
0.0,8.0,2.0,7.0,
4.0,8.0,2.0,51.0,50.0
15.0,8.0,2.0,28.0,50.0
15.0,8.0,1.0,21.0,1330.0
0.0,8.0,2.0,91.0,
0.0,8.0,1.0,75.0,672.0
0.0,8.0,2.0,48.0,112.0
11.0,8.0,1.0,32.0,50.0
0.0,8.0,1.0,15.0,50.0
0.0,8.0,1.0,9.0,
0.0,8.0,1.0,7.0,
5.0,8.0,2.0,20.0,152.0
0.0,8.0,2.0,5.0,
0.0,4.0,1.0,52.0,600.0
0.0,4.0,2.0,50.0,58.0
0.0,4.0,1.0,20.0,622.0
0.0,4.0,1.0,15.0,
6.0,4.0,2.0,18.0,
0.0,16.0,2.0,1.0,
4.0,16.0,1.0,38.0,1028.0
8.0,4.0,2.0,24.0,
0.0,4.0,1.0,6.0,
0.0,4.0,1.0,2.0,
5.0,4.0,1.0,53.0,1282.0
3.0,4.0,1.0,68.0,1200.0
1.0,4.0,2.0,60.0,692.0
10.0,4.0,1.0,27.0,
4.0,4.0,1.0,31.0,400.0
4.0,4.0,2.0,15.0,
4.0,4.0,1.0,17.0,400.0
2.0,4.0,1.0,68.0,1022.0
10.0,4.0,1.0,33.0,400.0
0.0,2.0,1.0,80.0,622.0
0.0,16.0,2.0,78.0,622.0
4.0,16.0,1.0,55.0,803.0
4.0,4.0,2.0,43.0,402.0
7.0,4.0,1.0,14.0,
6.0,16.0,1.0,61.0,622.0
3.0,4.0,2.0,70.0,622.0
5.0,4.0,1.0,28.0,200.0
4.0,4.0,1.0,60.0,2322.0
2.0,2.0,2.0,52.0,45.0
9.0,4.0,2.0,18.0,
1.0,4.0,1.0,69.0,622.0
0.0,4.0,2.0,68.0,622.0
0.0,4.0,1.0,66.0,1022.0
0.0,4.0,1.0,64.0,2000.0
3.0,16.0,2.0,61.0,100.0
3.0,16.0,1.0,35.0,1000.0
0.0,4.0,2.0,4.0,
9.0,4.0,1.0,45.0,2500.0
5.0,4.0,2.0,37.0,
10.0,4.0,1.0,18.0,
10.0,16.0,2.0,17.0,622.0
5.0,16.0,2.0,13.0,
9.0,4.0,1.0,56.0,5000.0
10.0,4.0,1.0,16.0,1000.0
0.0,4.0,1.0,61.0,1122.0
4.0,16.0,2.0,57.0,622.0
5.0,16.0,1.0,54.0,1000.0
8.0,16.0,2.0,39.0,2500.0
10.0,16.0,1.0,18.0,1008.0
3.0,16.0,1.0,11.0,
1.0,16.0,1.0,50.0,2422.0
4.0,4.0,2.0,49.0,
11.0,16.0,1.0,20.0,750.0
0.0,16.0,1.0,75.0,
0.0,4.0,2.0,6.0,
4.0,2.0,1.0,52.0,2000.0
5.0,2.0,1.0,25.0,500.0
11.0,16.0,1.0,38.0,1500.0
11.0,4.0,2.0,33.0,654.0
0.0,16.0,1.0,3.0,
4.0,4.0,1.0,50.0,3000.0
3.0,16.0,2.0,44.0,500.0
10.0,4.0,2.0,20.0,200.0
9.0,16.0,2.0,22.0,922.0
0.0,4.0,1.0,1.0,
3.0,8.0,1.0,43.0,622.0
13.0,4.0,2.0,38.0,1102.0
10.0,4.0,1.0,18.0,622.0
8.0,4.0,2.0,16.0,622.0
5.0,4.0,1.0,36.0,933.0
2.0,16.0,1.0,30.0,750.0
5.0,16.0,2.0,30.0,212.0
2.0,16.0,2.0,9.0,
0.0,16.0,2.0,4.0,
10.0,4.0,2.0,57.0,966.0
3.0,4.0,1.0,60.0,500.0
2.0,4.0,2.0,10.0,
2.0,4.0,2.0,9.0,
0.0,4.0,2.0,7.0,
11.0,4.0,2.0,33.0,622.0
11.0,4.0,1.0,35.0,800.0
0.0,4.0,1.0,2.0,
0.0,1.0,2.0,79.0,822.0
11.0,4.0,1.0,43.0,800.0
15.0,16.0,2.0,40.0,1052.0
8.0,4.0,2.0,16.0,
0.0,16.0,2.0,4.0,
,4.0,2.0,33.0,180.0
11.0,4.0,1.0,35.0,850.0
4.0,4.0,1.0,12.0,
3.0,4.0,1.0,10.0,
2.0,4.0,1.0,8.0,
5.0,16.0,2.0,31.0,720.0
0.0,4.0,1.0,6.0,
0.0,4.0,2.0,1.0,
0.0,4.0,1.0,80.0,622.0
0.0,4.0,2.0,62.0,622.0
3.0,4.0,2.0,11.0,200.0
6.0,4.0,2.0,17.0,150.0
6.0,4.0,1.0,19.0,450.0
8.0,4.0,2.0,23.0,600.0
15.0,4.0,1.0,53.0,2000.0
11.0,4.0,2.0,33.0,
0.0,4.0,2.0,6.0,
8.0,4.0,1.0,27.0,500.0
11.0,4.0,2.0,22.0,742.0
0.0,4.0,1.0,2.0,
0.0,4.0,1.0,89.0,622.0
11.0,4.0,2.0,34.0,500.0
15.0,16.0,2.0,56.0,3598.0
,4.0,2.0,52.0,600.0
11.0,4.0,2.0,18.0,300.0
15.0,4.0,2.0,56.0,2030.0
3.0,4.0,1.0,63.0,622.0
11.0,4.0,1.0,34.0,1200.0
11.0,4.0,2.0,28.0,450.0
0.0,4.0,2.0,1.0,
4.0,4.0,1.0,66.0,622.0
11.0,4.0,2.0,30.0,622.0
12.0,2.0,2.0,34.0,822.0
0.0,4.0,2.0,7.0,
1.0,4.0,1.0,65.0,622.0
7.0,4.0,2.0,42.0,
0.0,4.0,1.0,81.0,622.0
11.0,4.0,1.0,26.0,300.0
4.0,4.0,2.0,56.0,862.0
4.0,4.0,1.0,57.0,622.0
7.0,4.0,2.0,31.0,
4.0,4.0,1.0,17.0,
9.0,4.0,1.0,15.0,200.0
0.0,4.0,2.0,0.0,
3.0,4.0,2.0,77.0,622.0
15.0,4.0,1.0,44.0,900.0
7.0,4.0,1.0,38.0,850.0
11.0,4.0,1.0,48.0,850.0
15.0,4.0,2.0,40.0,900.0
11.0,4.0,1.0,22.0,300.0
11.0,4.0,1.0,20.0,400.0
15.0,4.0,1.0,45.0,622.0
4.0,4.0,2.0,64.0,622.0
2.0,4.0,1.0,79.0,622.0
11.0,4.0,2.0,30.0,742.0
0.0,4.0,1.0,2.0,
2.0,4.0,1.0,53.0,300.0
2.0,4.0,1.0,55.0,300.0
4.0,4.0,1.0,55.0,952.0
15.0,4.0,2.0,49.0,700.0
9.0,4.0,1.0,19.0,400.0
4.0,4.0,1.0,40.0,500.0
2.0,4.0,2.0,37.0,205.0
4.0,4.0,1.0,13.0,
2.0,4.0,1.0,10.0,
0.0,4.0,2.0,7.0,
0.0,4.0,2.0,6.0,
0.0,4.0,2.0,2.0,
4.0,4.0,2.0,24.0,
0.0,4.0,1.0,1.0,
2.0,4.0,1.0,25.0,500.0
7.0,4.0,2.0,24.0,150.0
0.0,4.0,2.0,1.0,
8.0,4.0,1.0,39.0,680.0
7.0,4.0,2.0,16.0,
5.0,4.0,2.0,12.0,
2.0,4.0,2.0,9.0,
0.0,4.0,2.0,6.0,
8.0,4.0,2.0,32.0,962.0
8.0,4.0,1.0,38.0,
2.0,4.0,2.0,10.0,
0.0,4.0,1.0,6.0,
0.0,4.0,2.0,3.0,
0.0,4.0,1.0,1.0,
1.0,4.0,1.0,77.0,622.0
4.0,4.0,2.0,59.0,622.0
8.0,4.0,1.0,19.0,660.0
7.0,4.0,2.0,16.0,
5.0,4.0,1.0,13.0,
2.0,4.0,2.0,9.0,
0.0,4.0,2.0,8.0,
0.0,4.0,2.0,6.0,
0.0,4.0,2.0,4.0,
0.0,4.0,2.0,4.0,
5.0,4.0,1.0,32.0,622.0
11.0,4.0,2.0,29.0,966.0
1.0,4.0,2.0,10.0,
0.0,4.0,2.0,8.0,
11.0,4.0,1.0,51.0,622.0
11.0,4.0,2.0,48.0,198.0
11.0,4.0,2.0,23.0,
10.0,4.0,2.0,18.0,
8.0,4.0,2.0,15.0,
3.0,4.0,1.0,13.0,
2.0,4.0,2.0,10.0,
0.0,4.0,1.0,7.0,
2.0,4.0,1.0,87.0,622.0
8.0,4.0,1.0,50.0,440.0
4.0,4.0,2.0,46.0,
10.0,4.0,1.0,21.0,622.0
10.0,4.0,2.0,18.0,300.0
2.0,4.0,1.0,16.0,
4.0,4.0,1.0,13.0,
0.0,4.0,2.0,2.0,
8.0,4.0,1.0,31.0,360.0
6.0,4.0,2.0,26.0,
0.0,4.0,2.0,5.0,
0.0,4.0,2.0,4.0,
4.0,4.0,1.0,46.0,1000.0
11.0,4.0,1.0,59.0,800.0
11.0,4.0,2.0,53.0,172.0
12.0,4.0,1.0,34.0,622.0
15.0,4.0,1.0,32.0,622.0
11.0,4.0,1.0,21.0,
10.0,4.0,2.0,19.0,
10.0,4.0,1.0,18.0,
2.0,4.0,1.0,10.0,
6.0,4.0,2.0,12.0,
4.0,4.0,1.0,49.0,550.0
4.0,4.0,2.0,39.0,372.0
6.0,4.0,1.0,17.0,
6.0,4.0,1.0,15.0,
3.0,4.0,1.0,12.0,
2.0,4.0,1.0,57.0,622.0
2.0,4.0,1.0,49.0,1372.0
4.0,4.0,2.0,60.0,450.0
9.0,4.0,2.0,19.0,130.0
1.0,4.0,1.0,16.0,
0.0,4.0,2.0,13.0,622.0
1.0,4.0,2.0,12.0,
11.0,4.0,1.0,40.0,622.0
8.0,4.0,2.0,25.0,252.0
2.0,4.0,1.0,10.0,
0.0,4.0,2.0,7.0,
0.0,4.0,1.0,4.0,
6.0,4.0,1.0,18.0,300.0
8.0,4.0,1.0,37.0,750.0
8.0,4.0,2.0,32.0,472.0
5.0,4.0,2.0,12.0,
2.0,4.0,1.0,8.0,
0.0,4.0,1.0,5.0,
0.0,4.0,2.0,3.0,
10.0,4.0,2.0,31.0,570.0
4.0,4.0,1.0,23.0,
2.0,4.0,1.0,21.0,
11.0,4.0,2.0,20.0,400.0
0.0,4.0,1.0,18.0,
4.0,4.0,1.0,76.0,
2.0,4.0,2.0,55.0,
4.0,4.0,1.0,61.0,800.0
8.0,4.0,2.0,53.0,170.0
9.0,4.0,1.0,25.0,
10.0,4.0,1.0,21.0,
9.0,4.0,1.0,16.0,
8.0,4.0,1.0,14.0,
3.0,4.0,2.0,11.0,
11.0,4.0,1.0,23.0,
6.0,4.0,2.0,21.0,102.0
0.0,4.0,1.0,3.0,
0.0,4.0,1.0,2.0,
6.0,8.0,2.0,30.0,800.0
6.0,8.0,1.0,31.0,500.0
3.0,8.0,2.0,14.0,
4.0,8.0,1.0,12.0,
1.0,8.0,2.0,8.0,
0.0,8.0,2.0,4.0,
0.0,8.0,1.0,0.0,
5.0,8.0,1.0,26.0,300.0
5.0,8.0,2.0,20.0,
0.0,8.0,2.0,5.0,
0.0,8.0,1.0,3.0,
5.0,8.0,1.0,53.0,435.0
4.0,8.0,2.0,36.0,
5.0,8.0,2.0,22.0,
5.0,8.0,1.0,19.0,
6.0,8.0,1.0,16.0,
2.0,8.0,2.0,14.0,
0.0,8.0,1.0,9.0,
0.0,8.0,1.0,6.0,
0.0,8.0,1.0,0.0,
0.0,8.0,2.0,80.0,622.0
4.0,8.0,2.0,45.0,
12.0,8.0,1.0,44.0,622.0
15.0,8.0,2.0,44.0,600.0
6.0,8.0,1.0,16.0,
3.0,8.0,1.0,13.0,
0.0,8.0,2.0,5.0,
6.0,8.0,1.0,16.0,
12.0,8.0,1.0,47.0,
15.0,8.0,2.0,42.0,1100.0
11.0,8.0,2.0,22.0,800.0
8.0,8.0,2.0,19.0,
7.0,8.0,2.0,16.0,
3.0,8.0,1.0,15.0,
5.0,8.0,1.0,13.0,
2.0,8.0,1.0,11.0,
1.0,8.0,1.0,8.0,
0.0,8.0,1.0,6.0,
0.0,8.0,2.0,4.0,
0.0,8.0,2.0,1.0,
0.0,8.0,1.0,7.0,
8.0,8.0,1.0,29.0,350.0
4.0,8.0,2.0,26.0,200.0
0.0,8.0,2.0,7.0,
0.0,8.0,1.0,4.0,
0.0,8.0,1.0,1.0,
15.0,4.0,1.0,48.0,4000.0
15.0,16.0,2.0,48.0,1060.0
6.0,16.0,2.0,12.0,
5.0,4.0,2.0,44.0,622.0
4.0,4.0,1.0,11.0,40.0
1.0,4.0,1.0,9.0,
0.0,4.0,1.0,7.0,
14.0,4.0,2.0,28.0,1200.0
0.0,4.0,1.0,6.0,
3.0,4.0,1.0,54.0,872.0
5.0,4.0,2.0,48.0,390.0
11.0,4.0,1.0,22.0,
11.0,4.0,1.0,21.0,
8.0,4.0,2.0,16.0,
4.0,4.0,2.0,14.0,
2.0,4.0,1.0,15.0,
9.0,4.0,2.0,18.0,
11.0,4.0,1.0,27.0,500.0
2.0,4.0,2.0,41.0,260.0
5.0,4.0,1.0,15.0,150.0
6.0,4.0,2.0,17.0,
7.0,4.0,1.0,16.0,
7.0,4.0,2.0,23.0,180.0
4.0,4.0,1.0,15.0,
4.0,4.0,2.0,14.0,
1.0,4.0,1.0,11.0,
0.0,4.0,1.0,10.0,
8.0,4.0,2.0,38.0,130.0
11.0,4.0,1.0,46.0,480.0
0.0,2.0,2.0,4.0,
0.0,4.0,2.0,14.0,
11.0,16.0,1.0,26.0,622.0
4.0,4.0,1.0,62.0,2300.0
9.0,16.0,2.0,59.0,1200.0
11.0,4.0,1.0,36.0,700.0
10.0,4.0,2.0,17.0,
7.0,4.0,2.0,15.0,
3.0,4.0,1.0,10.0,
4.0,4.0,2.0,68.0,600.0
4.0,4.0,1.0,50.0,800.0
11.0,4.0,2.0,32.0,250.0
11.0,4.0,2.0,27.0,
0.0,4.0,2.0,6.0,
0.0,4.0,2.0,3.0,
0.0,4.0,1.0,0.0,
11.0,4.0,2.0,30.0,622.0
0.0,4.0,1.0,1.0,
7.0,16.0,1.0,42.0,500.0
15.0,16.0,2.0,42.0,1900.0
4.0,16.0,2.0,10.0,
11.0,4.0,1.0,36.0,622.0
14.0,4.0,2.0,33.0,713.0
2.0,4.0,2.0,9.0,
15.0,16.0,1.0,40.0,2300.0
11.0,4.0,2.0,32.0,2500.0
3.0,4.0,2.0,12.0,
0.0,4.0,1.0,0.0,
0.0,4.0,1.0,63.0,240.0
0.0,4.0,2.0,65.0,730.0
0.0,4.0,1.0,20.0,650.0
4.0,4.0,1.0,16.0,900.0
6.0,4.0,1.0,30.0,900.0
0.0,4.0,2.0,25.0,164.0
4.0,4.0,2.0,10.0,
2.0,4.0,2.0,8.0,
0.0,4.0,1.0,3.0,
11.0,4.0,1.0,40.0,3500.0
10.0,4.0,1.0,29.0,
11.0,4.0,2.0,30.0,754.0
3.0,4.0,1.0,10.0,
0.0,4.0,1.0,7.0,
5.0,4.0,1.0,31.0,
5.0,4.0,2.0,32.0,230.0
7.0,4.0,2.0,14.0,
5.0,4.0,1.0,13.0,
2.0,4.0,1.0,11.0,
1.0,4.0,1.0,8.0,
0.0,4.0,1.0,6.0,
5.0,16.0,1.0,41.0,800.0
15.0,4.0,2.0,29.0,1500.0
4.0,8.0,2.0,59.0,534.0
6.0,8.0,2.0,14.0,
5.0,8.0,1.0,36.0,650.0
0.0,8.0,2.0,7.0,
0.0,8.0,1.0,4.0,
1.0,4.0,1.0,62.0,622.0
0.0,4.0,2.0,56.0,
5.0,4.0,1.0,44.0,1300.0
0.0,4.0,2.0,31.0,
3.0,4.0,2.0,11.0,
0.0,4.0,2.0,6.0,
12.0,4.0,2.0,29.0,1100.0
7.0,4.0,1.0,14.0,
4.0,4.0,1.0,12.0,
8.0,4.0,1.0,30.0,2500.0
11.0,4.0,2.0,30.0,2064.0
6.0,4.0,2.0,15.0,
6.0,4.0,1.0,14.0,
4.0,4.0,2.0,12.0,
0.0,4.0,2.0,4.0,
13.0,4.0,1.0,40.0,2200.0
4.0,4.0,2.0,25.0,
11.0,4.0,2.0,18.0,
0.0,4.0,2.0,0.0,
11.0,4.0,1.0,33.0,5000.0
8.0,4.0,2.0,29.0,134.0
2.0,4.0,2.0,10.0,
0.0,4.0,2.0,7.0,
0.0,4.0,1.0,43.0,600.0
7.0,4.0,2.0,31.0,212.0
1.0,4.0,1.0,13.0,
3.0,4.0,2.0,11.0,
0.0,4.0,1.0,8.0,
3.0,4.0,1.0,26.0,600.0
7.0,4.0,1.0,38.0,2000.0
15.0,4.0,2.0,42.0,2290.0
7.0,4.0,2.0,16.0,
7.0,4.0,2.0,15.0,
6.0,4.0,2.0,15.0,
0.0,4.0,1.0,66.0,600.0
2.0,16.0,2.0,49.0,252.0
5.0,4.0,1.0,24.0,650.0
0.0,4.0,2.0,5.0,
11.0,16.0,1.0,32.0,1600.0
10.0,4.0,2.0,19.0,
14.0,4.0,1.0,45.0,1114.0
8.0,4.0,2.0,22.0,110.0
6.0,4.0,1.0,13.0,
0.0,4.0,2.0,4.0,
0.0,4.0,1.0,1.0,
2.0,4.0,2.0,47.0,622.0
0.0,4.0,2.0,2.0,
6.0,4.0,1.0,24.0,300.0
4.0,4.0,2.0,18.0,
0.0,4.0,1.0,0.0,
11.0,4.0,1.0,31.0,622.0
13.0,4.0,2.0,26.0,834.0
0.0,4.0,1.0,7.0,
15.0,4.0,2.0,40.0,940.0
3.0,4.0,1.0,10.0,
0.0,4.0,2.0,7.0,
0.0,4.0,2.0,62.0,1244.0
,4.0,1.0,19.0,
8.0,4.0,1.0,48.0,800.0
11.0,16.0,2.0,50.0,622.0
11.0,4.0,1.0,25.0,
5.0,4.0,1.0,19.0,
7.0,4.0,2.0,26.0,135.0
0.0,4.0,1.0,7.0,
0.0,4.0,2.0,2.0,
0.0,8.0,1.0,42.0,972.0
5.0,4.0,2.0,29.0,178.0
5.0,4.0,2.0,13.0,
1.0,4.0,2.0,10.0,
1.0,4.0,2.0,7.0,
0.0,4.0,1.0,6.0,
0.0,4.0,1.0,59.0,1800.0
11.0,4.0,2.0,55.0,2300.0
0.0,4.0,1.0,25.0,
11.0,4.0,1.0,34.0,500.0
8.0,16.0,2.0,28.0,134.0
4.0,4.0,1.0,10.0,
1.0,4.0,2.0,8.0,
11.0,4.0,1.0,49.0,828.0
11.0,4.0,2.0,40.0,484.0
8.0,16.0,1.0,22.0,622.0
7.0,4.0,2.0,14.0,
5.0,16.0,1.0,13.0,
5.0,4.0,1.0,50.0,800.0
10.0,4.0,2.0,37.0,400.0
9.0,4.0,1.0,19.0,
9.0,4.0,2.0,16.0,400.0
11.0,16.0,1.0,54.0,2600.0
11.0,16.0,2.0,48.0,650.0
3.0,4.0,2.0,89.0,622.0
11.0,4.0,1.0,32.0,720.0
7.0,4.0,2.0,29.0,700.0
0.0,4.0,2.0,7.0,
0.0,4.0,1.0,4.0,
11.0,4.0,1.0,41.0,2000.0
11.0,4.0,2.0,43.0,132.0
10.0,16.0,2.0,18.0,
5.0,16.0,2.0,12.0,
4.0,16.0,1.0,10.0,
11.0,4.0,1.0,61.0,822.0
4.0,16.0,2.0,57.0,900.0
4.0,4.0,1.0,14.0,
,4.0,2.0,67.0,200.0
5.0,4.0,1.0,70.0,622.0
8.0,4.0,1.0,34.0,800.0
11.0,4.0,1.0,20.0,1400.0
11.0,4.0,2.0,18.0,
5.0,4.0,1.0,12.0,
11.0,16.0,2.0,19.0,500.0
11.0,4.0,1.0,36.0,1600.0
11.0,4.0,2.0,31.0,
11.0,4.0,1.0,20.0,200.0
6.0,4.0,1.0,62.0,350.0
11.0,4.0,2.0,58.0,850.0
11.0,4.0,1.0,39.0,622.0
11.0,4.0,1.0,31.0,700.0
11.0,4.0,2.0,28.0,102.0
0.0,4.0,1.0,3.0,
4.0,4.0,2.0,44.0,134.0
11.0,4.0,2.0,26.0,1100.0
15.0,4.0,1.0,24.0,200.0
9.0,4.0,1.0,22.0,
4.0,4.0,2.0,11.0,
8.0,4.0,2.0,14.0,
3.0,4.0,2.0,48.0,102.0
5.0,2.0,1.0,46.0,800.0
3.0,4.0,2.0,9.0,
2.0,4.0,1.0,75.0,622.0
8.0,4.0,2.0,33.0,
10.0,4.0,1.0,18.0,
11.0,4.0,2.0,21.0,
0.0,4.0,2.0,0.0,
,4.0,2.0,69.0,250.0
11.0,4.0,2.0,31.0,820.0
8.0,4.0,1.0,31.0,800.0
7.0,4.0,1.0,14.0,
5.0,4.0,2.0,12.0,
3.0,4.0,1.0,12.0,
11.0,4.0,1.0,34.0,1480.0
13.0,4.0,2.0,28.0,750.0
0.0,4.0,1.0,7.0,
0.0,4.0,2.0,3.0,
11.0,4.0,1.0,34.0,1434.0
11.0,4.0,2.0,22.0,
0.0,4.0,1.0,5.0,
0.0,4.0,2.0,3.0,
0.0,4.0,2.0,1.0,
7.0,4.0,1.0,16.0,
7.0,4.0,2.0,68.0,622.0
